TeamID,TeamName,SportName,LevelName,Strength,TravelLimit,Site,SubSite,BillTo,HighSchool
2229,CINNAMINSON SC CHARGERS 2014,Soccer,U-9,5,999,CINNAMINSON SC - MEMORIAL,S7,Not Set,Not Listed
2678,CINNAMINSON SC KNIGHTS 2010,Soccer,U-13,5,999,Not Set,Not Set,Not Set,Not Listed
2270,CINNAMINSON SC PIRATES 2009,Soccer,U-14,5,999,CINNAMINSON SC - MEMORIAL,F1,Not Set,Not Listed
2376,CINNAMINSON SC PIRATES 2010,Soccer,U-13,5,999,CINNAMINSON SC - MEMORIAL,F1,Not Set,Not Listed
2196,CINNAMINSON SC RAPTORS 2008,Soccer,U-15,5,999,Not Set,Not Set,Not Set,Not Listed
2919,CINNAMINSON SC RAPTORS 2015,Soccer,U-8,5,999,CINNAMINSON SC - MEMORIAL,S7,Not Set,Not Set
3074,CINNAMINSON SC RED DEVILS 2015,Soccer,U-8,5,999,Not Set,Not Set,Not Set,Not Set
2495,CINNAMINSON SC SKULLS 2012,Soccer,U-11,5,999,Not Set,Not Set,Not Set,Not Listed
2500,CINNAMINSON SC STORM 2011,Soccer,U-12,5,999,CINNAMINSON SC - MEMORIAL,S9,Not Set,Not Listed
2950,CINNAMINSON SC STRIKERS 2013,Soccer,U-10,5,999,Not Set,Not Set,Not Set,Not Set
2320,CINNAMINSON SC THUNDERBIRDS 2013,Soccer,U-10,5,999,CINNAMINSON SC - MEMORIAL,S7,Not Set,Not Listed
2487,CINNAMINSON SC VIPERS 2011,Soccer,U-12,5,999,Not Set,Not Set,Not Set,Not Listed
2232,CINNAMINSON SC WARRIORS 2012,Soccer,U-11,5,999,Not Set,Not Set,Not Set,Not Listed
2593,CINNAMINSON SC WILDCATS 2009,Soccer,U-14,5,999,Not Set,Not Set,Not Set,Not Listed
3154,CJFA WAVE NJYS PRES CUP/G,Soccer,U-13,5,999,Not Set,Not Set,Not Set,Not Set
3242,CLAYTON SA 2012 CLIPPERS,Soccer,U-11,5,999,Not Set,Not Set,Not Set,Not Set
3501,CLAYTON SA 2014 CLIPPERS,Soccer,U-9,5,999,CLAYTON - BENTZ,S7,Not Set,Not Set
3479,CLAYTON SA CLIPPERS 2010/2011,Soccer,U-13,5,999,CLAYTON - BENTZ,F1,Not Set,Not Set
2528,CLAYTON SA CLIPPERS 2011,Soccer,U-12,5,999,Not Set,Not Set,Not Set,Not Listed
2210,CLAYTON SA CLIPPERS 2012,Soccer,U-11,5,999,Not Set,Not Set,Not Set,Not Listed
2965,CLAYTON SA CLIPPERS 2014,Soccer,U-9,5,999,Not Set,Not Set,Not Set,Not Set
3315,COHANSEY SC  DYNASTY 2015,Soccer,U-8,5,999,Cohansey - Cumberland County Tech School,Cumberland county Tech School,Not Set,Not Set
3319,COHANSEY SC  STORM 2009,Soccer,U-14,5,999,Cohansey - Cumberland County Tech School,Cumberland county Tech School,Not Set,Not Set
2998,COHANSEY SC RAGE 2015,Soccer,U-8,5,999,Not Set,Not Set,Not Set,Not Set
2373,COHANSEY SC STORM 2009,Soccer,U-14,5,999,Not Set,Not Set,Not Set,Not Listed
3124,COLLINGSWOOD EDP/G,Soccer,U-14,5,999,Not Set,Not Set,Not Set,Not Set
2796,COLLINGSWOOD TRAVEL SOCCER CLUB COBRAS 2013,Soccer,U-10,5,999,Not Set,Not Set,Not Set,Not Set
3273,COLLINGSWOOD TRAVEL SOCCER CLUB COLLINGSWOOD COBRA,Soccer,U-10,5,999,Not Set,Not Set,Not Set,Not Listed
2851,COLLINGSWOOD TRAVEL SOCCER CLUB COYOTES 2008,Soccer,U-15,5,999,COLLINGSWOOD - KROC CENTER,FS,Not Set,Not Set
2971,COLLINGSWOOD TRAVEL SOCCER CLUB GALAXY 2010,Soccer,U-13,5,999,COLLINGSWOOD - KROC CENTER,FS,Not Set,Not Set
2733,COLLINGSWOOD TRAVEL SOCCER CLUB KNIGHTS 2012,Soccer,U-11,5,999,COLLINGSWOOD SC- CAMDEN PREP,COLLINGSWOOD SC- CAMDEN PREP COPEWOOD EL,Not Set,Not Set
2826,COLLINGSWOOD TRAVEL SOCCER CLUB OUTLAWS 2014,Soccer,U-9,5,999,Not Set,Not Set,Not Set,Not Set
2835,COLLINGSWOOD TRAVEL SOCCER CLUB WILD 2011,Soccer,U-12,5,999,Not Set,Not Set,Not Set,Not Set
3161,CRANFORD EDP/G,Soccer,U-14,5,999,Not Set,Not Set,Not Set,Not Set
3162,DEEP RUN EDP/G,Soccer,U-13,5,999,Not Set,Not Set,Not Set,Not Set
3150,DELAWARE SC EDP/G,Soccer,U-13,5,999,Not Set,Not Set,Not Set,Not Set
3042,DELRAN FC SOCCER B 2015,Soccer,U-8,5,999,Not Set,Not Set,Not Set,Not Set
2833,DELRAN FC SOCCER B TEAM 2014,Soccer,U-9,5,999,Not Set,Not Set,Not Set,Not Set
3252,DELRAN FC SOCCER DELRAN FC BLAST 2011,Soccer,U-12,5,999,Not Set,Not Set,Not Set,Not Set
3333,DELRAN FC SOCCER DELRAN FC COBRAS 2015,Soccer,U-8,5,999,DELRAN - DEUTSCH,S1,Not Set,Not Set
3196,DELRAN FC SOCCER DELRAN FC HAWKS 2014,Soccer,U-9,5,999,Not Set,Not Set,Not Set,Not Set
2524,DELRAN FC SOCCER DELRAN FC KNIGHTS 2014,Soccer,U-9,5,999,DELRAN - DEUTSCH,S1,Not Set,Not Listed
3350,DELRAN FC SOCCER DELRAN FC LIONS 2008,Soccer,U-15,5,999,DELRAN - DEUTSCH,F1,Not Set,Not Set
2446,DELRAN FC SOCCER DELRAN FC UNITED 2013,Soccer,U-10,5,999,DELRAN - DEUTSCH,S1,Not Set,Not Listed
3203,DELRAN FC SOCCER DELRAN FLASH 2012,Soccer,U-11,5,999,Not Set,Not Set,Not Set,Not Set
2874,DELRAN FC SOCCERDELRAN FC BLAST 2011,Soccer,U-12,5,999,Not Set,Not Set,Not Set,Not Set
3014,DELRAN FC SOCCERDELRAN FC KNIGHTS 2014,Soccer,U-9,5,999,Not Set,Not Set,Not Set,Not Set
2933,DELRAN FC SOCCERDELRAN FC UNITED 2013,Soccer,U-10,5,999,DELRAN - VERMES,S7,Not Set,Not Set
2804,DELRAN FC SOCCERDELRAN FLASH 2012,Soccer,U-11,5,999,DELRAN - VERMES,S9,Not Set,Not Set
3335,DELRAN SOCCER CLUB DELRAN EXPRESS 2010B,Soccer,U-13,5,999,Not Set,Not Set,Not Set,Not Set
3103,DEPTFORD PREMIER EDP/G,Soccer,U-10,5,999,Not Set,Not Set,Not Set,Not Set
3141,DEPTFORD PREMIER EDP/G,Soccer,U-11,5,999,Not Set,Not Set,Not Set,Not Set
3189,DEPTFORD PREMIER EDP/G,Soccer,U-8,5,999,DEPTFORD SC,F1,Not Set,Not Set
2775,DEPTFORD SA AVENGERS 2009,Soccer,U-14,5,999,DEPTFORD SC,F1,Not Set,Not Set
2893,DEPTFORD SA BLAZE 2011,Soccer,U-12,5,999,DEPTFORD SC,S9,Not Set,Not Set
2968,DEPTFORD SA BRUTE FORCE 2010,Soccer,U-13,5,999,Not Set,Not Set,Not Set,Not Set
2850,DEPTFORD SA DEMONS 2010,Soccer,U-13,5,999,Not Set,Not Set,Not Set,Not Set
3401,DEPTFORD SA DEPTFORD AVENGERS 2009,Soccer,U-14,5,999,DEPTFORD SC,F1,Not Set,Not Set
3397,DEPTFORD SA DEPTFORD BLAZE 2011,Soccer,U-12,5,999,DEPTFORD SC,S9,Not Set,Not Set
3214,DEPTFORD SA DEPTFORD BRUTE FORCE 2010,Soccer,U-13,5,999,Not Set,Not Set,Not Set,Not Set
3396,DEPTFORD SA DEPTFORD DEMONS 2010,Soccer,U-13,5,999,Not Set,Not Set,Not Set,Not Set
3363,DEPTFORD SA DEPTFORD PREMIER 2016 FUTURES,Soccer,U-8,5,999,DEPTFORD SC,S7,Not Set,Not Set
3359,DEPTFORD SA DEPTFORD PREMIER FC 2015 FUSION,Soccer,U-8,5,999,DEPTFORD SC,S7,Not Set,Not Set
3217,DEPTFORD SA DEPTFORD REBELS 2009,Soccer,U-14,5,999,Not Set,Not Set,Not Set,Not Set
3408,DEPTFORD SA DEPTFORD SCORPIONS 2005,Soccer,U-19,5,999,DEPTFORD SC,F1,Not Set,Not Set
3194,DEPTFORD SA DEPTFORD THUNDER 2012,Soccer,U-11,5,999,Not Set,Not Set,Not Set,Not Set
3358,DEPTFORD SA DEPTFORD THUNDER 2015,Soccer,U-8,5,999,DEPTFORD SC,S7,Not Set,Not Set
2693,DEPTFORD SA DEPTFORD TORNADOES 2011,Soccer,U-12,5,999,DEPTFORD SC,S9,Not Set,Not Listed
3373,DEPTFORD SA DEPTFORD TORNADOS 2013,Soccer,U-10,5,999,DEPTFORD SC,S7,Not Set,Not Set
3367,DEPTFORD SA DEPTFORD UNITED 2014,Soccer,U-9,5,999,DEPTFORD SC,S7,Not Set,Not Set
3378,DEPTFORD SA DEPTFORD VENOM 2012,Soccer,U-11,5,999,DEPTFORD SC,S9,Not Set,Not Set
3075,DEPTFORD SA DRAGONS 2008,Soccer,U-15,5,999,DEPTFORD SC,F1,Not Set,Not Set
2942,DEPTFORD SA PREMIER FC FUSION 2015,Soccer,U-8,5,999,Not Set,Not Set,Not Set,Not Set
2970,DEPTFORD SA RAPTORS 2006,Soccer,U-19,5,999,DEPTFORD SC,F1,Not Set,Not Set
2774,DEPTFORD SA REBELS 2009,Soccer,U-14,5,999,Not Set,Not Set,Not Set,Not Set
2706,DEPTFORD SA SCORPIONS 2005/2006,Soccer,U-18,5,999,DEPTFORD SC,F1,Not Set,Not Set
2738,DEPTFORD SA THUNDER 2012,Soccer,U-11,5,999,Not Set,Not Set,Not Set,Not Set
2900,DEPTFORD SA THUNDER 2015,Soccer,U-8,5,999,Not Set,Not Set,Not Set,Not Set
2789,DEPTFORD SA TORNADOES 2011,Soccer,U-12,5,999,DEPTFORD SC,S9,Not Set,Not Set
2987,DEPTFORD SA TORNADOS 2013,Soccer,U-10,5,999,DEPTFORD SC,S7,Not Set,Not Set
2940,DEPTFORD SA UNITED 2014,Soccer,U-9,5,999,Not Set,Not Set,Not Set,Not Set
2881,DEPTFORD SA VENOM 2012,Soccer,U-11,5,999,Not Set,Not Set,Not Set,Not Set
3025,EAST GREENWICH SA  FIRE 2012,Soccer,U-11,5,999,E GREENWICH - THOMPSON FAMILY PARK,F1,Not Set,Not Set
2923,EAST GREENWICH SA  FURY 2011,Soccer,U-12,5,999,E GREENWICH - THOMPSON FAMILY PARK,F1,Not Set,Not Set
2955,EAST GREENWICH SA BLACK KNIGHTS 2015,Soccer,U-8,5,999,Not Set,Not Set,Not Set,Not Set
2972,EAST GREENWICH SA BLAZE 2010,Soccer,U-13,5,999,Not Set,Not Set,Not Set,Not Set
2719,EAST GREENWICH SA CHARGERS 2010,Soccer,U-13,5,999,E GREENWICH - THOMPSON FAMILY PARK,F2,Not Set,Not Set
2816,EAST GREENWICH SA DYNAMO 2013,Soccer,U-10,5,999,E GREENWICH - THOMPSON FAMILY PARK,S7,Not Set,Not Set
3059,EAST GREENWICH SA EAGLES 2014,Soccer,U-9,5,999,Not Set,Not Set,Not Set,Not Set
3390,EAST GREENWICH SA EGSA BLACK KNIGHTS 2015,Soccer,U-8,5,999,Not Set,Not Set,Not Set,Not Set
3400,EAST GREENWICH SA EGSA BLAZE 2010,Soccer,U-13,5,999,E GREENWICH - THOMPSON FAMILY PARK,F2,Not Set,Not Set
3244,EAST GREENWICH SA EGSA CHARGERS 2010,Soccer,U-13,5,999,Not Set,Not Set,Not Set,Not Set
3308,EAST GREENWICH SA EGSA DYNAMO 2013,Soccer,U-10,5,999,E GREENWICH - THOMPSON FAMILY PARK,S7,Not Set,Not Set
3235,EAST GREENWICH SA EGSA FURY 2011,Soccer,U-12,5,999,E GREENWICH - THOMPSON FAMILY PARK,F1,Not Set,Not Set
3336,EAST GREENWICH SA EGSA HORNETS 2007,Soccer,U-16,5,999,E GREENWICH - THOMPSON FAMILY PARK,F2,Not Set,Not Set
3431,EAST GREENWICH SA EGSA MAYHEM 2013,Soccer,U-10,5,999,E GREENWICH - THOMPSON FAMILY PARK,S7,Not Set,Not Set
3429,EAST GREENWICH SA EGSA NITRO 2011,Soccer,U-12,5,999,Not Set,Not Set,Not Set,Not Set
3490,EAST GREENWICH SA EGSA PANTHERS 2013,Soccer,U-10,5,999,E GREENWICH - THOMPSON FAMILY PARK,S7,Not Set,Not Set
3205,EAST GREENWICH SA EGSA STARS 2014,Soccer,U-9,5,999,Not Set,Not Set,Not Set,Not Set
3459,EAST GREENWICH SA EGSA THUNDER 2009,Soccer,U-14,5,999,E GREENWICH - THOMPSON FAMILY PARK,F2,Not Set,Not Set
3385,EAST GREENWICH SA EGSA TITANS 2014,Soccer,U-9,5,999,E GREENWICH - THOMPSON FAMILY PARK,S7,Not Set,Not Set
3428,EAST GREENWICH SA EGSA VENOM 2012,Soccer,U-11,5,999,Not Set,Not Set,Not Set,Not Set
3472,EAST GREENWICH SA EGSA WARRIORS 2012,Soccer,U-11,5,999,E GREENWICH - THOMPSON FAMILY PARK,F1,Not Set,Not Set
3231,EAST GREENWICH SA EGSA WOLVES 2004,Soccer,U-19,5,999,E GREENWICH - THOMPSON FAMILY PARK,F2,Not Set,Not Set
2788,EAST GREENWICH SA HORNETS 2007,Soccer,U-16,5,999,Not Set,Not Set,Not Set,Not Set
2815,EAST GREENWICH SA MAYHEM 2013,Soccer,U-10,5,999,Not Set,Not Set,Not Set,Not Set
2726,EAST GREENWICH SA NITRO 2011,Soccer,U-12,5,999,Not Set,Not Set,Not Set,Not Set
3020,EAST GREENWICH SA PANTHERS 2013,Soccer,U-10,5,999,E GREENWICH - THOMPSON FAMILY PARK,S7,Not Set,Not Set
2917,EAST GREENWICH SA RAIDERS 2013,Soccer,U-10,5,999,E GREENWICH - THOMPSON FAMILY PARK,S7,Not Set,Not Set
2811,EAST GREENWICH SA STARS 2014,Soccer,U-9,5,999,Not Set,Not Set,Not Set,Not Set
2780,EAST GREENWICH SA THUNDER 2009,Soccer,U-14,5,999,E GREENWICH - THOMPSON FAMILY PARK,F2,Not Set,Not Set
2754,EAST GREENWICH SA TITANS 2014,Soccer,U-9,5,999,E GREENWICH - THOMPSON FAMILY PARK,S7,Not Set,Not Set
2805,EAST GREENWICH SA VENOM 2012,Soccer,U-11,5,999,Not Set,Not Set,Not Set,Not Set
2807,EAST GREENWICH SA WARRIORS 2012,Soccer,U-11,5,999,Not Set,Not Set,Not Set,Not Set
3419,EDGEWATER PARK ATHLETIC ASSOCIATION EP PHOENIX 200,Soccer,U-17,5,999,Not Set,Not Set,Not Set,Not Listed
3414,EDGEWATER PARK ATHLETIC ASSOCIATION EP WIZARDS 201,Soccer,U-13,5,999,Not Set,Not Set,Not Set,Not Listed
2787,EDGEWATER PARK ATHLETIC ASSOCIATION PHOENIX 2007,Soccer,U-16,5,999,EPAA - WEIMANN FIELD,F1,Not Set,Not Set
2960,EDGEWATER PARK ATHLETIC ASSOCIATION WIZARDS 2010,Soccer,U-13,5,999,EPAA - WEIMANN FIELD,F1,Not Set,Not Set
3190,EDP/G,Soccer,U-8,5,999,Not Set,Not Set,Not Set,Not Set
2269,EGG HARBOR SC EAGLES 2009,Soccer,U-14,5,999,Not Set,Not Set,Not Set,Not Listed
2471,EGG HARBOR SC EAGLES 2010,Soccer,U-13,5,999,Not Set,Not Set,Not Set,Not Listed
2418,EGG HARBOR SC EAGLES 2014,Soccer,U-9,5,999,EGG HARBOR - BARGAINTOWN,S7,Not Set,Not Listed
2993,EGG HARBOR SC EAGLES 2015,Soccer,U-8,5,999,Not Set,Not Set,Not Set,Not Set
2435,EGG HARBOR SC EAGLES BLACK 2011,Soccer,U-12,5,999,Not Set,Not Set,Not Set,Not Listed
2202,EGG HARBOR SC EAGLES BLACK 2012,Soccer,U-11,5,999,Not Set,Not Set,Not Set,Not Listed
2293,EGG HARBOR SC EAGLES BLACK 2013,Soccer,U-10,5,999,Not Set,Not Set,Not Set,Not Listed
2395,EGG HARBOR SC EAGLES WHITE 2012,Soccer,U-11,5,999,Not Set,Not Set,Not Set,Not Listed
2288,EGG HARBOR SC EAGLES WHITE 2013,Soccer,U-10,5,999,EGG HARBOR - BARGAINTOWN,S7,Not Set,Not Listed
3402,EGG HARBOR TOWNSHIP SC EGG HARBOR SC EAGLES 2009,Soccer,U-14,5,999,Not Set,Not Set,Not Set,Not Set
3349,EGG HARBOR TOWNSHIP SC EGG HARBOR SC EAGLES 2010,Soccer,U-13,5,999,Not Set,Not Set,Not Set,Not Set
3254,EGG HARBOR TOWNSHIP SC EGG HARBOR SC EAGLES 2014,Soccer,U-9,5,999,Not Set,Not Set,Not Set,Not Set
2499,EGG HARBOR TOWNSHIP SC EGG HARBOR SC EAGLES 2015,Soccer,U-8,5,999,Not Set,Not Set,Not Set,Not Listed
3314,EGG HARBOR TOWNSHIP SC EGG HARBOR SC EAGLES BLACK ,Soccer,U-10,5,999,Not Set,Not Set,Not Set,Not Listed
3304,EGG HARBOR TOWNSHIP SC EGG HARBOR SC EAGLES BLACK ,Soccer,U-11,5,999,EGG HARBOR - BARGAINTOWN,S9,Not Set,Not Listed
3327,EGG HARBOR TOWNSHIP SC EGG HARBOR SC EAGLES BLACK ,Soccer,U-12,5,999,Not Set,Not Set,Not Set,Not Listed
3285,EGG HARBOR TOWNSHIP SC EGG HARBOR SC EAGLES WHITE ,Soccer,U-10,5,999,Not Set,Not Set,Not Set,Not Listed
3296,EGG HARBOR TOWNSHIP SC EGG HARBOR SC EAGLES WHITE ,Soccer,U-11,5,999,EGG HARBOR - BARGAINTOWN,S9,Not Set,Not Listed
3090,FC BERNA EDP/G,Soccer,U-11,5,999,Not Set,Not Set,Not Set,Not Set
3171,FRANKLIN ELITE EDP/B,Soccer,U-12,5,999,Not Set,Not Set,Not Set,Not Set
3129,FRANKLIN ELITE EDP/G,Soccer,U-13,5,999,Not Set,Not Set,Not Set,Not Set
2905,FRANKLIN TOWNSHIP YOUTH SOCCER ASSOCIATION CRUSADE,Soccer,U-11,5,999,Not Set,Not Set,Not Set,Not Listed
2795,FRANKLIN TOWNSHIP YOUTH SOCCER ASSOCIATION ENFORCE,Soccer,U-10,5,999,FRANKLIN TWP YOUTH COMPLEX,S7,Not Set,Not Listed
3503,FRANKLIN TOWNSHIP YOUTH SOCCER ASSOCIATION ENFORCE,Soccer,U-11,5,999,Not Set,Not Set,Not Set,Not Listed
2976,FRANKLIN TOWNSHIP YOUTH SOCCER ASSOCIATION FIRE 20,Soccer,U-12,5,999,FRANKLIN TWP YOUTH COMPLEX,S9,Not Set,Not Listed
2978,FRANKLIN TOWNSHIP YOUTH SOCCER ASSOCIATION SAVAGES,Soccer,U-16,5,999,FRANKLIN TWP YOUTH COMPLEX,F1,Not Set,Not Listed
2991,FRANKLIN TOWNSHIP YOUTH SOCCER ASSOCIATION STORM 2,Soccer,U-13,5,999,Not Set,Not Set,Not Set,Not Listed
3044,FRANKLIN TOWNSHIP YOUTH SOCCER ASSOCIATION STORM 2,Soccer,U-9,5,999,Not Set,Not Set,Not Set,Not Listed
2750,FRANKLIN TOWNSHIP YOUTH SOCCER ASSOCIATION STRIKER,Soccer,U-14,5,999,Not Set,Not Set,Not Set,Not Listed
3127,FREEHOLD EDP/B,Soccer,U-11,5,999,Not Set,Not Set,Not Set,Not Set
3039,GATEWAY UNITED SOCCER CLUB 2015,Soccer,U-8,5,999,GATEWAY UTD. - WOODBURY HGTS-HELEN AVE,S1,Not Set,Gateway Regional High School
3334,GATEWAY UNITED SOCCER CLUB GATEWAY UNITED LIGHTNIN,Soccer,U-8,5,999,GATEWAY UTD. - LANGSTON FIELD,F1,Not Set,Not Listed
3061,GATEWAY UNITED SOCCER CLUB GREYHOUNDS 2014,Soccer,U-9,5,999,Not Set,Not Set,Not Set,Not Set
2861,GATEWAY UNITED SOCCER CLUB HURRICANES 2008,Soccer,U-15,5,999,GATEWAY UTD. - WESTVILLE,F1,Not Set,Not Set
2979,GATEWAY UNITED SOCCER CLUB JAGUARS 2010,Soccer,U-13,5,999,GATEWAY UTD. - WESTVILLE,F1,Not Set,Not Set
2904,GATEWAY UNITED SOCCER CLUB SHARKS 2013,Soccer,U-10,5,999,Not Set,Not Set,Not Set,Not Set
2872,GATEWAY UNITED SOCCER CLUB STINGRAYS 2012,Soccer,U-11,5,999,GATEWAY UTD. - WESTVILLE,S1,Not Set,Gateway Regional High School
3282,GATEWAY UNITED SOCCER CLUB WARRIORS 2005,Soccer,U-19,5,999,Not Set,Not Set,Not Set,Not Set
2721,GATEWAY UNITED SOCCER CLUB WARRIORS 2006,Soccer,U-18,5,999,GATEWAY UTD. - WESTVILLE,F1,Not Set,Not Set
2996,GATEWAY UNITED SOCCER CLUB WILDCATS 2011,Soccer,U-12,5,999,Not Set,Not Set,Not Set,Not Set
3081,GLOUCESTER COUNTY UNION INC 2010,Soccer,U-13,5,999,Not Set,Not Set,Not Set,Not Set
3023,GLOUCESTER COUNTY UNION INC 2013,Soccer,U-10,5,999,GCU - NEHAUNSEY MS,S7,Not Set,Not Set
3328,HADDON HEIGHTS SC  2011 WOLVES,Soccer,U-12,5,999,HADD HGTS - DEVON,FS,Not Set,Not Set
3473,HADDON HEIGHTS SC  2013 BEAST BOYS,Soccer,U-10,5,999,HADD HGTS - DEVON,S1,Not Set,Not Set
3434,HADDON HEIGHTS SC  2013 YOUNG BOYS,Soccer,U-10,5,999,HADD HGTS - DEVON,S1,Not Set,Not Set
3496,HADDON HEIGHTS SC  2014 MIGHTY TITANS,Soccer,U-9,5,999,HADD HGTS - DEVON,S1,Not Set,Not Set
3392,HADDON HEIGHTS SC  2015 CHEETAHS,Soccer,U-8,5,999,HADD HGTS - DEVON,S1,Not Set,Not Set
3238,HADDON HEIGHTS SC  GARNETS 2009,Soccer,U-14,5,999,HADD HGTS - DEVON,F1,Not Set,Not Set
2951,HADDON HEIGHTS SC BEAST BOYS 2013,Soccer,U-10,5,999,HADD HGTS - DEVON,S1,Not Set,Not Set
